created_at,date,place,tweet,language,hashtags,cashtags,username,nlikes,nreplies,nretweets,reply_to,clean_tweet,lemma_tweet,clean_tag,lemma_tag
1606487740000.0,2020-11-27 11:35:40,,⚠️ Atención #Calama ⚠️  ▶️ Nuestro equipo de testeo está tomando ✅ exámenes PCR gratuitos a personas asintomáticas en calle Mateo de Toro y Zambrano esquina Lord Cochrane #Covid_19 #CuidemonosEntreTodos @GOREAntofagasta  https://t.co/xdN4q0HdBK,es,"['calama', 'covid_19', 'cuidemonosentretodos']",[],SeremiSalud2,6,1,1,"{'user_id': None, 'username': None}","['atención', 'calama', 'equipo', 'testeo', 'tomando', 'exámenes', 'pcr', 'gratuitos', 'personas', 'asintomáticas', 'calle', 'mateo', 'toro', 'zambrano', 'esquina', 'lord', 'cochrane', 'covid_19', 'cuidemonosentretodos']","['atención', 'calama', 'equipo', 'testeo', 'tomar', 'examen', 'pcr', 'gratuito', 'persona', 'asintomático', 'calle', 'mateo', 'toro', 'zambrano', 'esquina', 'lord', 'cochrane', 'covid_19', 'cuidemonosentretodos']","[1, 0, 19]","[1, 1, 19]"
1606486571000.0,2020-11-27 11:16:11,,"Región de #Antofagasta presenta 36 casos nuevos y 1 fallecido por coronavirus. Según el Ministerio de Salud, los casos activos suman 177 en la zona. ▶️ https://t.co/1qd43Iy26Y  https://t.co/zVXodDiaMe",es,['antofagasta'],[],AntofagastaTV,1,0,3,"{'user_id': None, 'username': None}","['región', 'antofagasta', 'presenta', '36', 'casos', 'nuevos', '1', 'fallecido', 'coronavirus', 'según', 'ministerio', 'salud', 'casos', 'activos', 'suman', '177', 'zona']","['región', 'antofagasta', 'presentar', '36', 'caso', 'nuevo', '1', 'fallecido', 'coronavirus', 'según', 'ministerio', 'salud', 'caso', 'activo', 'suman', '177', 'zona']","[1, 1, 17]","[1, 3, 17]"
1606485861000.0,2020-11-27 11:04:21,,⚠️ Atención #Antofagasta ⚠️  ▶️ Hasta las 14 horas el equipo de testeo de @SeremiSalud2 estará tomando exámenes PCR a personas asintomáticas en calle Manuel Antonio Matta esquina Uribe #Covid_19 #CuidemonosEntreTodos @GOREAntofagasta  https://t.co/BoZbki68cx,es,"['antofagasta', 'covid_19', 'cuidemonosentretodos']",[],SeremiSalud2,6,0,5,"{'user_id': None, 'username': None}","['atención', 'antofagasta', '14', 'horas', 'equipo', 'testeo', 'tomando', 'exámenes', 'pcr', 'personas', 'asintomáticas', 'calle', 'manuel', 'antonio', 'matta', 'esquina', 'uribe', 'covid_19', 'cuidemonosentretodos']","['atención', 'antofagasta', '14', 'horas', 'equipo', 'testeo', 'tomar', 'examen', 'pcr', 'persona', 'asintomático', 'calle', 'manuel', 'antonio', 'matta', 'esquina', 'uribe', 'covid_19', 'cuidemonosentretodos']","[1, 0, 19]","[1, 1, 19]"
1606485130000.0,2020-11-27 10:52:10,,"📍Bad Bunny, quien hace pocos días fue diagnosticado con Covid-19, sorprendió este viernes a sus seguidores con el estreno de El último tour del mundo, su nuevo álbum en solitario que contiene un total de 16 canciones.🎶  #BadBynny #Antofagasta  https://t.co/vZ5QhabHdR",es,"['badbynny', 'antofagasta']",[],radiosolchile,0,0,0,"{'user_id': None, 'username': None}","['bad', 'bunny', 'hace', 'pocos', 'días', 'diagnosticado', 'covid', '19', 'sorprendió', 'viernes', 'seguidores', 'estreno', 'último', 'tour', 'mundo', 'nuevo', 'álbum', 'solitario', 'contiene', 'total', '16', 'canciones', 'badbynny', 'antofagasta']","['bad', 'bunny', 'hace', 'poco', 'día', 'diagnosticado', 'covir', '19', 'sorprender', 'viernes', 'seguidor', 'estreno', 'último', 'tour', 'mundo', 'nuevo', 'álbum', 'solitario', 'contener', 'total', '16', 'canción', 'badbynny', 'antofagasta']","[0, 1, 24]","[1, 2, 24]"
1606483266000.0,2020-11-27 10:21:06,,Seguimos con la Búsqueda Activa de Casos de COVID-19 y hoy viernes 27 de noviembre estamos en la Plaza Carlos Condell hasta las 12:00 horas.  @ServSaludAfta @SeremiSalud2  #HospitalComunitarioMarcosMacuada. #ConstruyendoSaludContigo.  https://t.co/kj5GXjLV3x,es,"['hospitalcomunitariomarcosmacuada', 'construyendosaludcontigo']",[],HospitaldeToco,1,0,1,"{'user_id': None, 'username': None}","['seguimos', 'búsqueda', 'activa', 'casos', 'covid', '19', 'hoy', 'viernes', '27', 'noviembre', 'plaza', 'carlos', 'condell', '12', '00', 'horas', 'hospitalcomunitariomarcosmacuada', 'construyendosaludcontigo']","['seguir', 'búsqueda', 'activo', 'caso', 'covir', '19', 'hoy', 'viernes', '27', 'noviembre', 'plaza', 'carlos', 'condell', '12', '00', 'horas', 'hospitalcomunitariomarcosmacuada', 'construyendosaludcontigo']","[1, 0, 18]","[1, 1, 18]"
1606475679000.0,2020-11-27 08:14:39,,Universidad y Comunidad. Desafíos y oportunidades bajo la crisis de la COVID-19 @UNESCO #educacion #chile #universidades   https://t.co/pGreLEIuMQ,es,"['educacion', 'chile', 'universidades']",[],EducacionOde,0,0,0,"{'user_id': None, 'username': None}","['universidad', 'comunidad', 'desafíos', 'oportunidades', 'bajo', 'crisis', 'covid', '19', 'educacion', 'chile', 'universidades']","['universidad', 'comunidad', 'desafío', 'oportunidad', 'bajo', 'crisis', 'covir', '19', 'educacion', 'chile', 'universidad']","[1, 1, 11]","[2, 2, 11]"
1606474930000.0,2020-11-27 08:02:10,,BBC Mundo - Covid-19: el sistema de códigos QR que China propone usar a nivel global para contener el coronavirus (y por qué causa polémica)  https://t.co/G8syBbjTrV,es,[],[],VMLEIVA,0,0,0,"{'user_id': None, 'username': None}","['bbc', 'mundo', 'covid', '19', 'sistema', 'códigos', 'qr', 'china', 'propone', 'usar', 'nivel', 'global', 'contener', 'coronavirus', 'causa', 'polémica']","['bbc', 'mundo', 'covir', '19', 'sistema', 'código', 'qr', 'china', 'proponer', 'usar', 'nivel', 'global', 'contener', 'coronavirus', 'causa', 'polémica']","[1, 2, 16]","[1, 2, 16]"
1606464639000.0,2020-11-27 05:10:39,,@VitoSca79675785 @AlejandroMery1 @ChileSerio Covid...,en,[],[],sarukismontes,0,1,0,"{'user_id': '1005631090151829510', 'username': 'VitoSca79675785'}",['covid'],['covir'],"[0, 0, 1]","[0, 0, 1]"
1606438842000.0,2020-11-26 22:00:42,,La H1N1 la recuerdo más contagiosa que el #COVID__19  y igual o más letal y no estábamos obligados a usar mascarillas y a dejar de vernos @opsomschile basta de mentir !! #chile #Mundo,es,"['covid__19', 'chile', 'mundo']",[],migeli5imo,0,0,0,"{'user_id': None, 'username': None}","['h1n1', 'recuerdo', 'contagiosa', 'covid__19', 'igual', 'letal', 'obligados', 'usar', 'mascarillas', 'dejar', 'vernos', 'basta', 'mentir', 'chile', 'mundo']","['h1n1', 'recuerdo', 'contagioso', 'covid__19', 'igual', 'letal', 'obligado', 'usar', 'mascarillas', 'dejar', 'vernos', 'bastar', 'mentir', 'chile', 'mundo']","[1, 2, 15]","[1, 3, 15]"
1606426000000.0,2020-11-26 18:26:40,,@nicometrazo Jugador de la UC con Covid.,es,[],[],FelipeGallegos7,3,1,1,"{'user_id': '144341445', 'username': 'nicometrazo'}","['jugador', 'uc', 'covid']","['jugador', 'uc', 'covir']","[0, 1, 3]","[0, 1, 3]"
1606423671000.0,2020-11-26 17:47:51,,"Estos conchasumares de @pizarrosenador  y @jplchile son los culpables, maricones culiaos, ni que me los cruce en la calle, xq el gargajo con covid no se los saca a nadie y si se pasa el covid, no importa también va a ir su gargajo bien verde jugocito #segundoretiroafp",es,['segundoretiroafp'],[],elvarto74,1,0,0,"{'user_id': None, 'username': None}","['conchasumares', 'culpables', 'maricones', 'culiaos', 'cruce', 'calle', 'xq', 'gargajo', 'covid', 'saca', 'nadie', 'si', 'pasa', 'covid', 'importa', 'va', 'ir', 'gargajo', 'bien', 'verde', 'jugocito', 'segundoretiroafp']","['conchasumares', 'culpable', 'maricón', 'culiaos', 'cruce', 'calle', 'xq', 'gargajo', 'covir', 'saca', 'nadie', 'si', 'pasa', 'covir', 'importar', 'ir', 'ir', 'gargajo', 'bien', 'verde', 'jugocito', 'segundoretiroafp']","[1, 0, 22]","[1, 1, 22]"
1606420996000.0,2020-11-26 17:03:16,,Reporte Covid-19 - región de Antofagasta Calama presenta en esta jornada un total de 11 nuevos casos de coronavirus  https://t.co/Bd7GUfl8fN,es,[],[],SomosCalama,0,0,1,"{'user_id': None, 'username': None}","['reporte', 'covid', '19', 'región', 'antofagasta', 'calama', 'presenta', 'jornada', 'total', '11', 'nuevos', 'casos', 'coronavirus']","['reporte', 'covir', '19', 'región', 'antofagasta', 'calama', 'presentar', 'jornada', 'total', '11', 'nuevo', 'caso', 'coronavirus']","[0, 0, 13]","[0, 1, 13]"
1606420883000.0,2020-11-26 17:01:23,,@Chileno1967 Ayer murió el papá de una amiga. Finalmente no murió de COVID pero eso fue lo q lo mando a la uci y de ahí se fue deteriorando hasta q tuvo una falla multisistemica,es,[],[],chilenadecente,1,1,0,"{'user_id': '4201520548', 'username': 'Chileno1967'}","['ayer', 'murió', 'papá', 'amiga', 'finalmente', 'murió', 'covid', 'q', 'mando', 'uci', 'ahí', 'deteriorando', 'q', 'falla', 'multisistemica']","['ayer', 'morir', 'papá', 'amiga', 'finalmente', 'morir', 'covir', 'q', 'mando', 'uci', 'ahí', 'deteriorando', 'q', 'falla', 'multisistemica']","[1, 1, 15]","[1, 1, 15]"
1606420836000.0,2020-11-26 17:00:36,,Situación de contagiados por comuna en la región de #Antofagasta. Reporte de coronavirus Gobierno Regional. ▶️ https://t.co/44OPVALR2X  https://t.co/ijDo03jOgT,es,['antofagasta'],[],AntofagastaTV,0,0,5,"{'user_id': None, 'username': None}","['situación', 'contagiados', 'comuna', 'región', 'antofagasta', 'reporte', 'coronavirus', 'gobierno', 'regional']","['situación', 'contagiado', 'comuna', 'región', 'antofagasta', 'reporte', 'coronavirus', 'gobierno', 'regional']","[0, 2, 9]","[0, 2, 9]"
1606416407000.0,2020-11-26 15:46:47,,"El 19 y 20 de diciembre en la capital del reino, barrio Yungay, encuentro de reciclaje y talleres. Ojo que tendrán todos los resguardos por el tema Covid-19  Toda la información 👇👇👇",es,[],[],arayabartender,4,3,0,"{'user_id': None, 'username': None}","['19', '20', 'diciembre', 'capital', 'reino', 'barrio', 'yungay', 'encuentro', 'reciclaje', 'talleres', 'ojo', 'resguardos', 'tema', 'covid', '19', 'toda', 'información']","['19', '20', 'diciembre', 'capital', 'reino', 'barrio', 'yungay', 'encuentro', 'reciclaje', 'taller', 'ojo', 'resguardos', 'tema', 'covir', '19', 'todo', 'información']","[1, 1, 17]","[1, 1, 17]"
1606416305000.0,2020-11-26 15:45:05,,"@PAMUratioetfide @alvarez_espino Insisto carabineros debe hechar en el agua rrstos de  covid de los hospitales y tirarselo a estas basuras q no le sirven ni a sus padres,q los ca...por q a estas basuras no los parieron.",es,[],[],patfer01,0,0,0,"{'user_id': '957397690454822913', 'username': 'PAMUratioetfide'}","['_espino', 'insisto', 'carabineros', 'debe', 'hechar', 'agua', 'rrstos', 'covid', 'hospitales', 'tirarselo', 'basuras', 'q', 'sirven', 'padres', 'q', 'ca', 'q', 'basuras', 'parieron']","['_', 'insistir', 'carabinero', 'debe', 'hechar', 'agua', 'rrstos', 'covir', 'hospital', 'tirarselo', 'basura', 'q', 'sirven', 'padre', 'q', 'ca', 'q', 'basura', 'parir']","[0, 0, 19]","[0, 2, 19]"
1606414073000.0,2020-11-26 15:07:53,,"@soyantofagasta K sean grandes no se que se llenen con un palo de fósforos y k no sean complicados para k las personas del aseo los vacíen, ellos también están y mucho más expuestos al covid",es,[],[],lazana95345646,0,0,0,"{'user_id': '239568166', 'username': 'soyantofagasta'}","['k', 'grandes', 'llenen', 'palo', 'fósforos', 'k', 'complicados', 'k', 'personas', 'aseo', 'vacíen', 'expuestos', 'covid']","['k', 'grande', 'llenen', 'palo', 'fósforo', 'k', 'complicado', 'k', 'persona', 'aseo', 'vacíen', 'expuesto', 'covir']","[0, 0, 13]","[0, 1, 13]"
1606410340000.0,2020-11-26 14:05:40,,"Región de #Antofagasta suma 31 casos nuevos y 1 fallecido por coronavirus. Según el Ministerio de Salud, los casos activos son 161 en la zona. ▶️ https://t.co/beblRO6neo  https://t.co/ZDWfAcHJDH",es,['antofagasta'],[],AntofagastaTV,2,0,5,"{'user_id': None, 'username': None}","['región', 'antofagasta', 'suma', '31', 'casos', 'nuevos', '1', 'fallecido', 'coronavirus', 'según', 'ministerio', 'salud', 'casos', 'activos', '161', 'zona']","['región', 'antofagasta', 'sumar', '31', 'caso', 'nuevo', '1', 'fallecido', 'coronavirus', 'según', 'ministerio', 'salud', 'caso', 'activo', '161', 'zona']","[1, 1, 16]","[1, 3, 16]"
1606409729000.0,2020-11-26 13:55:29,,Región de #Antofagasta registra 31 casos nuevos de Covid-19 »  https://t.co/JlSXkBX6vu  https://t.co/yVI2Xnor8t,es,['antofagasta'],[],soyantofagasta,0,0,2,"{'user_id': None, 'username': None}","['región', 'antofagasta', 'registra', '31', 'casos', 'nuevos', 'covid', '19']","['región', 'antofagasta', 'registrar', '31', 'caso', 'nuevo', 'covir', '19']","[0, 0, 8]","[0, 1, 8]"
1606408605000.0,2020-11-26 13:36:45,,A que hora el reporte diario de #Covid_19? En la página del @ministeriosalud esta actualizado hasta ayer 🤷‍♀️ #Antofagasta,es,"['covid_19', 'antofagasta']",[],elycourt,0,0,0,"{'user_id': None, 'username': None}","['hora', 'reporte', 'diario', 'covid_19', 'página', 'actualizado', 'ayer', 'antofagasta']","['hora', 'reporte', 'diario', 'covid_19', 'página', 'actualizado', 'ayer', 'antofagasta']","[1, 0, 8]","[1, 0, 8]"
1606403913000.0,2020-11-26 12:18:33,,Se viene el eclipse en Pucón y en Temuco y la Araucanía está la mansaca con el COVID,es,[],[],frankoaf_,2,3,0,"{'user_id': None, 'username': None}","['viene', 'eclipse', 'pucón', 'temuco', 'araucanía', 'mansaca', 'covid']","['venir', 'eclipse', 'pucón', 'temuco', 'araucanía', 'mansaca', 'covir']","[0, 0, 7]","[0, 0, 7]"
1606399681000.0,2020-11-26 11:08:01,,BBC Mundo - Coronavirus: los mejores y peores países donde pasar la pandemia  https://t.co/Hnodx38iY9,es,[],[],VMLEIVA,0,0,0,"{'user_id': None, 'username': None}","['bbc', 'mundo', 'coronavirus', 'mejores', 'peores', 'países', 'pasar', 'pandemia']","['bbc', 'mundo', 'coronavirus', 'mejores', 'peor', 'país', 'pasar', 'pandemia']","[0, 1, 8]","[0, 2, 8]"
1606399360000.0,2020-11-26 11:02:40,,#calama #antofagasta #sanpedrodeatacama #tocopilla #sierragorda #mariaelena #mejillones #pcr #covid Software permitirá conocer las zonas con más asintomáticos de Covid-19  https://t.co/yBOwMZiBwg,es,"['calama', 'antofagasta', 'sanpedrodeatacama', 'tocopilla', 'sierragorda', 'mariaelena', 'mejillones', 'pcr', 'covid']",[],conelreferente,1,0,1,"{'user_id': None, 'username': None}","['calama', 'antofagasta', 'sanpedrodeatacama', 'tocopilla', 'sierragorda', 'mariaelena', 'mejillones', 'pcr', 'covid', 'software', 'permitirá', 'conocer', 'zonas', 'asintomáticos', 'covid', '19']","['calama', 'antofagasta', 'sanpedrodeatacama', 'tocopilla', 'sierragorda', 'mariaelena', 'mejillón', 'pcr', 'covir', 'software', 'permitir', 'conocer', 'zona', 'asintomático', 'covir', '19']","[0, 0, 16]","[0, 0, 16]"
1606398728000.0,2020-11-26 10:52:08,,▶️ Ayer presentamos un innovador sistema que permite identificar las zonas por donde se movilizan las ✅ personas asintomáticas de #Covid_19 lo que permitirá optimizar las labores de testeo #Antofagasta #Calama  Más info 👇👇   https://t.co/Mwz9Ru39Nx a través de @Diario Angamos,es,"['covid_19', 'antofagasta', 'calama']",[],SeremiSalud2,3,0,1,"{'user_id': None, 'username': None}","['ayer', 'presentamos', 'innovador', 'sistema', 'permite', 'identificar', 'zonas', 'movilizan', 'personas', 'asintomáticas', 'covid_19', 'permitirá', 'optimizar', 'labores', 'testeo', 'antofagasta', 'calama', 'info', 'través', 'angamos']","['ayer', 'presentar', 'innovador', 'sistema', 'permitir', 'identificar', 'zona', 'movilizan', 'persona', 'asintomático', 'covid_19', 'permitir', 'optimizar', 'labores', 'testeo', 'antofagasta', 'calama', 'info', 'través', 'angamos']","[0, 0, 20]","[0, 0, 20]"
1606395662000.0,2020-11-26 10:01:02,,En #Santiago y #Antofagasta tenemos para ti #MicroQuick paquete de 05 paños ideal  con certificación en un 99% de efectividad para eliminar COVID con solo agua #Finestra #ViledaProfessional 🏠 ¡Más Calidad y Mejor Precio!👏☺💦 Comunícate a través de nuestros contactos 📲  https://t.co/Y9wTHLAyUY,es,"['santiago', 'antofagasta', 'microquick', 'finestra', 'viledaprofessional']",[],FinestraChile,0,0,0,"{'user_id': None, 'username': None}","['santiago', 'antofagasta', 'microquick', 'paquete', '05', 'paños', 'ideal', 'certificación', '99', 'efectividad', 'eliminar', 'covid', 'solo', 'agua', 'finestra', 'viledaprofessional', 'calidad', 'mejor', 'precio', 'comunícate', 'través', 'contactos']","['santiago', 'antofagasta', 'microquick', 'paquete', '05', 'paño', 'ideal', 'certificación', '99', 'efectividad', 'eliminar', 'covir', 'solo', 'agua', 'finestra', 'viledaprofessional', 'calidad', 'mejor', 'precio', 'comunícate', 'través', 'contacto']","[0, 0, 22]","[1, 0, 22]"
1606394747000.0,2020-11-26 09:45:47,,Endeavor y Río Tinto apoyan innovadoras soluciones para combatir el Covid-19 dentro de la industria minera  https://t.co/eoQsSVj5hh,es,[],[],antofanoticias,0,0,0,"{'user_id': None, 'username': None}","['endeavor', 'río', 'tinto', 'apoyan', 'innovadoras', 'soluciones', 'combatir', 'covid', '19', 'dentro', 'industria', 'minera']","['endeavor', 'río', 'tinto', 'apoyan', 'innovador', 'solución', 'combatir', 'covir', '19', 'dentro', 'industria', 'minero']","[0, 0, 12]","[1, 0, 12]"
1606394253000.0,2020-11-26 09:37:33,,"Campaña del Distrito Norte une a más de mil colectivos, taxis y furgones escolares para prevenir el Covid-19 -  https://t.co/jOE2Xd7Gfm",es,[],[],calamaenlinea,0,0,0,"{'user_id': None, 'username': None}","['campaña', 'distrito', 'norte', 'une', 'mil', 'colectivos', 'taxis', 'furgones', 'escolares', 'prevenir', 'covid', '19']","['campaña', 'distrito', 'norte', 'unir', 'mil', 'colectivo', 'taxis', 'furgón', 'escolares', 'prevenir', 'covir', '19']","[0, 0, 12]","[1, 0, 12]"
1606364421000.0,2020-11-26 01:20:21,,"@malvape @elturbina_ @Lahernandezg14 @alferdez dices que Diego es un muerto más, para mi los 10, 15, 20 millones de muertos por covid son muertos más, ninguno puso magia donde me interesa, en la cancha.",es,[],[],ChileanCrippler,0,2,0,"{'user_id': '275038114', 'username': 'malvape'}","['_', 'dices', 'diego', 'muerto', '10', '15', '20', 'millones', 'muertos', 'covid', 'muertos', 'ninguno', 'puso', 'magia', 'interesa', 'cancha']","['_', 'dices', 'diego', 'muerto', '10', '15', '20', 'millón', 'muerto', 'covir', 'muerto', 'ninguno', 'poner', 'magia', 'interesar', 'cancha']","[0, 1, 16]","[1, 3, 16]"
1606364204000.0,2020-11-26 01:16:44,,@MIKAC4TBOY ptm y mas dificil será con esto del covid,es,[],[],fxrx00,0,1,0,"{'user_id': '1328811630373715968', 'username': 'MIKAC4TBOY'}","['ptm', 'mas', 'dificil', 'covid']","['ptm', 'mas', 'dificil', 'covir']","[0, 0, 4]","[0, 0, 4]"
1606352585000.0,2020-11-25 22:03:05,,"@meganoticiascl da risa ver tanto Periodista penca como  Juan Manuel Astorga, q habla sobre la vacuna covid, y hasta abre los ojos imponiendo su pnto de vista cuando no tiene ni la remota idea de que todo es un Fraude, 😝",es,[],[],Calaman4,0,0,0,"{'user_id': '58048133', 'username': 'meganoticiascl'}","['da', 'risa', 'ver', 'periodista', 'penca', 'juan', 'manuel', 'astorga', 'q', 'habla', 'vacuna', 'covid', 'abre', 'ojos', 'imponiendo', 'pnto', 'vista', 'remota', 'idea', 'fraude']","['da', 'risa', 'ver', 'periodista', 'penca', 'juan', 'manuel', 'astorga', 'q', 'habla', 'vacuna', 'covir', 'abrir', 'ojo', 'imponer', 'pnto', 'vista', 'remoto', 'idea', 'fraude']","[4, 1, 20]","[4, 1, 20]"
1606351106000.0,2020-11-25 21:38:26,,@RadioActivaFm Covid Andrés!! Ponte la mascarilla!! Cuarentena Sofía!! Ya empezó la clase online!!,es,[],[],PabTorresd,0,0,0,"{'user_id': '62942852', 'username': 'RadioActivaFm'}","['covid', 'andrés', 'ponte', 'mascarilla', 'cuarentena', 'sofía', 'empezó', 'clase', 'online']","['covir', 'andrés', 'ponte', 'mascarilla', 'cuarentena', 'sofía', 'empezar', 'clase', 'online']","[0, 0, 9]","[0, 0, 9]"
1606349680000.0,2020-11-25 21:14:40,,"Sanar, re habitandonos, viendo en cada porción de vida, el derecho a vivir en paz, 🌱 crecer sin angustia, tomando el mensaje del #Covid_19 como una lectura de aprendizaje al sentido de la vida y la compasión.  https://t.co/wBU8WfaCEz",es,['covid_19'],[],FrostiHinning,2,0,0,"{'user_id': None, 'username': None}","['sanar', 're', 'habitandonos', 'viendo', 'cada', 'porción', 'vida', 'derecho', 'vivir', 'paz', 'crecer', 'angustia', 'tomando', 'mensaje', 'covid_19', 'lectura', 'aprendizaje', 'vida', 'compasión']","['sanar', 're', 'habitandonos', 'ver', 'cada', 'porción', 'vida', 'derecho', 'vivir', 'paz', 'crecer', 'angustia', 'tomar', 'mensaje', 'covid_19', 'lectura', 'aprendizaje', 'vida', 'compasión']","[5, 1, 19]","[5, 1, 19]"
1606349188000.0,2020-11-25 21:06:28,,"@ValdebenitoNata Ignorancia criminal 😅🤣  Güeón sin andan en moto nomás. Ni que curarán el covid metiendo bulla en sus cagas de 200 CC 🙄🤐😅😅😅  En buena , igual tenia moto, por seaca, 150 CC xp",es,[],[],Lobokojo,0,0,0,"{'user_id': '296005286', 'username': 'ValdebenitoNata'}","['ignorancia', 'criminal', 'güeón', 'andan', 'moto', 'nomás', 'curarán', 'covid', 'metiendo', 'bulla', 'cagas', '200', 'cc', 'buena', 'igual', 'tenia', 'moto', 'seaca', '150', 'cc', 'xp']","['ignorancia', 'criminal', 'güeón', 'andan', 'moto', 'nomás', 'curar', 'covir', 'meter', 'bulla', 'cagas', '200', 'cc', 'bueno', 'igual', 'tenia', 'moto', 'seaca', '150', 'cc', 'xp']","[0, 2, 21]","[1, 3, 21]"
1606348811000.0,2020-11-25 21:00:11,,"#calama #codelco #taxi #colectivos Distrito Norte de Codelco se une con más de Mil colectivos, taxis y furgones escolares para prevenir el Covid-19  https://t.co/C4nCzXYUGM",es,"['calama', 'codelco', 'taxi', 'colectivos']",[],conelreferente,0,0,0,"{'user_id': None, 'username': None}","['calama', 'codelco', 'taxi', 'colectivos', 'distrito', 'norte', 'codelco', 'une', 'mil', 'colectivos', 'taxis', 'furgones', 'escolares', 'prevenir', 'covid', '19']","['calama', 'codelco', 'taxi', 'colectivo', 'distrito', 'norte', 'codelco', 'unir', 'mil', 'colectivo', 'taxis', 'furgón', 'escolares', 'prevenir', 'covir', '19']","[1, 0, 16]","[2, 0, 16]"
1606346825000.0,2020-11-25 20:27:05,,The covid special,en,[],[],cmzepeda,0,0,0,"{'user_id': None, 'username': None}","['the', 'covid', 'special']","['the', 'covir', 'special']","[0, 0, 3]","[0, 0, 3]"
1606344769000.0,2020-11-25 19:52:49,,"Paf, Covid-19",cy,[],[],cmzepeda,0,0,0,"{'user_id': None, 'username': None}","['paf', 'covid', '19']","['paf', 'covir', '19']","[0, 0, 3]","[0, 0, 3]"
1606342193000.0,2020-11-25 19:09:53,,➡️ Autoridad Sanitaria cuenta ahora con mapas calóricos computacionales para predecir qué zona de una ciudad concentraría portadores asintomáticos de #Covid_19. #QuedateEnCasa @GOREAntofagasta @AntofagastaMuni  https://t.co/MMVHK8McyR,es,"['covid_19', 'quedateencasa']",[],SeremiSalud2,11,0,7,"{'user_id': None, 'username': None}","['autoridad', 'sanitaria', 'cuenta', 'ahora', 'mapas', 'calóricos', 'computacionales', 'predecir', 'zona', 'ciudad', 'concentraría', 'portadores', 'asintomáticos', 'covid_19', 'quedateencasa']","['autoridad', 'sanitaria', 'contar', 'ahora', 'mapa', 'calórico', 'computacional', 'predecir', 'zona', 'ciudad', 'concentrar', 'portador', 'asintomático', 'covid_19', 'quedateencasa']","[1, 0, 15]","[2, 1, 15]"
1606336628000.0,2020-11-25 17:37:08,,Algunos ejercicios de gym adaptado para ser realizados en casa. Mientras seguimos comprando la idea que reprimir es proteger. #represionnoesproteccion #coronavirus #unañorobado #gymlife  https://t.co/OFjCBv9ZII,es,"['represionnoesproteccion', 'coronavirus', 'unañorobado', 'gymlife']",[],EdwardMuay,2,0,0,"{'user_id': None, 'username': None}","['ejercicios', 'gym', 'adaptado', 'ser', 'realizados', 'casa', 'mientras', 'seguimos', 'comprando', 'idea', 'reprimir', 'proteger', 'represionnoesproteccion', 'coronavirus', 'unañorobado', 'gymlife']","['ejercicio', 'gym', 'adaptado', 'ser', 'realizados', 'casa', 'mientras', 'seguir', 'comprar', 'idea', 'reprimir', 'proteger', 'represionnoesproteccion', 'coronavirus', 'unañorobado', 'gymlife']","[2, 1, 16]","[2, 1, 16]"
1606336232000.0,2020-11-25 17:30:32,,Con software identificarán zonas con más pacientes asintomáticos de covid-19 en Antofagasta  https://t.co/IOa3jZKRga  https://t.co/uNSDAePXgY,es,[],[],elnortero,0,0,0,"{'user_id': None, 'username': None}","['software', 'identificarán', 'zonas', 'pacientes', 'asintomáticos', 'covid', '19', 'antofagasta']","['software', 'identificar', 'zona', 'paciente', 'asintomático', 'covir', '19', 'antofagasta']","[0, 0, 8]","[1, 0, 8]"
1606334689000.0,2020-11-25 17:04:49,,▶️ 13 nuevos contagios de #Covid_19 se reportaron hoy en la región #Antofagasta #Calama #Tocopilla #Mejillones #Taltal #Mariaelena #Sierragorda #Sanpedrodeatacama #Ollague,es,"['covid_19', 'antofagasta', 'calama', 'tocopilla', 'mejillones', 'taltal', 'mariaelena', 'sierragorda', 'sanpedrodeatacama', 'ollague']",[],SeremiSalud2,1,1,2,"{'user_id': None, 'username': None}","['13', 'nuevos', 'contagios', 'covid_19', 'reportaron', 'hoy', 'región', 'antofagasta', 'calama', 'tocopilla', 'mejillones', 'taltal', 'mariaelena', 'sierragorda', 'sanpedrodeatacama', 'ollague']","['13', 'nuevo', 'contagio', 'covid_19', 'reportar', 'hoy', 'región', 'antofagasta', 'calama', 'tocopilla', 'mejillón', 'taltal', 'mariaelena', 'sierragorda', 'sanpedrodeatacama', 'ollague']","[0, 0, 16]","[0, 1, 16]"
1606334143000.0,2020-11-25 16:55:43,,Situación de contagiados por comuna en la región de #Antofagasta. Reporte de coronavirus Gobierno Regional. ▶️ https://t.co/4qxZuBwAKK  https://t.co/IRpx4gF8cX,es,['antofagasta'],[],AntofagastaTV,1,0,6,"{'user_id': None, 'username': None}","['situación', 'contagiados', 'comuna', 'región', 'antofagasta', 'reporte', 'coronavirus', 'gobierno', 'regional']","['situación', 'contagiado', 'comuna', 'región', 'antofagasta', 'reporte', 'coronavirus', 'gobierno', 'regional']","[0, 2, 9]","[0, 2, 9]"
